Nota: 4346
Data: 1937-08-10
Cliente: Jesus Sales Ltda.
CPF: 71227268837
Endereco: Esta��o Sales, 45
Cidade: Pinto
Estado: RR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='neque', quantidade=6, valorUnitario=76.19, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='fuga', quantidade=8, valorUnitario=37.91, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='architecto', quantidade=6, valorUnitario=96.83, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='sint', quantidade=7, valorUnitario=35.76, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='dolorum', quantidade=9, valorUnitario=68.29, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='ab', quantidade=8, valorUnitario=70.37, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='enim', quantidade=5, valorUnitario=87.08, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='tenetur', quantidade=8, valorUnitario=73.28, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='impedit', quantidade=9, valorUnitario=76.47, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='amet', quantidade=2, valorUnitario=96.99, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='tempora', quantidade=4, valorUnitario=85.76, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='reiciendis', quantidade=5, valorUnitario=44.47, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='sed', quantidade=1, valorUnitario=79.33, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='pariatur', quantidade=7, valorUnitario=58.84, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='magnam', quantidade=3, valorUnitario=57.8, proximo=null}
 ItemNotaFiscal{itemNumero='25', descricao='nam', quantidade=3, valorUnitario=48.06, proximo=null}
 ItemNotaFiscal{itemNumero='26', descricao='laudantium', quantidade=8, valorUnitario=10.95, proximo=null}


Nota: 9162
Data: 2005-02-16
Cliente: Souza Caldeira - EI
CPF: 65325394090
Endereco: Feira Nunes, 40
Cidade: Barbosa de Cardoso
Estado: SE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='officia', quantidade=7, valorUnitario=70.67, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='assumenda', quantidade=3, valorUnitario=83.02, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='ad', quantidade=2, valorUnitario=59.75, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='numquam', quantidade=9, valorUnitario=49.93, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='exercitationem', quantidade=9, valorUnitario=87.06, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='optio', quantidade=4, valorUnitario=20.06, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='quaerat', quantidade=7, valorUnitario=76.37, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='placeat', quantidade=1, valorUnitario=38.56, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='unde', quantidade=8, valorUnitario=33.96, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='officia', quantidade=5, valorUnitario=69.71, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='eius', quantidade=4, valorUnitario=87.95, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='sint', quantidade=5, valorUnitario=75.73, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='nulla', quantidade=8, valorUnitario=39.58, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='eum', quantidade=6, valorUnitario=11.65, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='sequi', quantidade=7, valorUnitario=78.11, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='cum', quantidade=2, valorUnitario=16.73, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='odio', quantidade=7, valorUnitario=39.76, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='saepe', quantidade=9, valorUnitario=43.45, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='perferendis', quantidade=1, valorUnitario=52.97, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='recusandae', quantidade=10, valorUnitario=65.5, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='id', quantidade=5, valorUnitario=68.26, proximo=null}


Nota: 5870
Data: 2003-05-02
Cliente: Foga�a - EI
CPF: 50872353414
Endereco: Largo de Porto, 45
Cidade: Ribeiro de Silva
Estado: SC
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='placeat', quantidade=3, valorUnitario=70.58, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='in', quantidade=3, valorUnitario=28.08, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='nam', quantidade=9, valorUnitario=29.75, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='doloribus', quantidade=4, valorUnitario=72.01, proximo=null}


Nota: 9624
Data: 1997-08-07
Cliente: Ramos - EI
CPF: 51473086045
Endereco: Lagoa Azevedo, 704
Cidade: Cardoso das Flores
Estado: RS
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='labore', quantidade=3, valorUnitario=82.96, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='dicta', quantidade=1, valorUnitario=97.19, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='dolorum', quantidade=5, valorUnitario=82.8, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='consequuntur', quantidade=8, valorUnitario=62.18, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='saepe', quantidade=1, valorUnitario=73.84, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='odio', quantidade=9, valorUnitario=76.53, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='officia', quantidade=6, valorUnitario=88.99, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='exercitationem', quantidade=4, valorUnitario=38.98, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='sapiente', quantidade=1, valorUnitario=94.41, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='nemo', quantidade=1, valorUnitario=56.23, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='nam', quantidade=2, valorUnitario=22.13, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='fuga', quantidade=9, valorUnitario=51.09, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='consectetur', quantidade=3, valorUnitario=58.3, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='excepturi', quantidade=10, valorUnitario=58.56, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='excepturi', quantidade=9, valorUnitario=64.29, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='id', quantidade=8, valorUnitario=75.45, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='saepe', quantidade=4, valorUnitario=93.44, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='perferendis', quantidade=4, valorUnitario=37.95, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='sed', quantidade=7, valorUnitario=45.16, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='in', quantidade=8, valorUnitario=16.99, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='facilis', quantidade=2, valorUnitario=97.07, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='sapiente', quantidade=3, valorUnitario=24.1, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='debitis', quantidade=3, valorUnitario=20.82, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='adipisci', quantidade=3, valorUnitario=39.67, proximo=null}


Nota: 2133
Data: 2005-08-16
Cliente: Cavalcanti Moreira e Filhos
CPF: 96408494378
Endereco: Col�nia Danilo Martins, 38
Cidade: da Mota da Prata
Estado: SE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='sequi', quantidade=2, valorUnitario=10.63, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='in', quantidade=2, valorUnitario=46.37, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='eum', quantidade=6, valorUnitario=83.01, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='ipsam', quantidade=4, valorUnitario=43.26, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='quas', quantidade=4, valorUnitario=96.03, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='facilis', quantidade=4, valorUnitario=22.85, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='quasi', quantidade=10, valorUnitario=95.88, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='dignissimos', quantidade=1, valorUnitario=26.88, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='suscipit', quantidade=2, valorUnitario=22.11, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='debitis', quantidade=7, valorUnitario=32.21, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='temporibus', quantidade=6, valorUnitario=38.11, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='illum', quantidade=9, valorUnitario=64.82, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='totam', quantidade=10, valorUnitario=73.09, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='saepe', quantidade=5, valorUnitario=88.65, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='ab', quantidade=6, valorUnitario=50.72, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='perspiciatis', quantidade=10, valorUnitario=45.56, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='error', quantidade=10, valorUnitario=42.51, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='libero', quantidade=3, valorUnitario=88.28, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='voluptatibus', quantidade=7, valorUnitario=47.49, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='soluta', quantidade=9, valorUnitario=38.62, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='corrupti', quantidade=2, valorUnitario=50.77, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='laborum', quantidade=2, valorUnitario=78.05, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='facilis', quantidade=1, valorUnitario=23.52, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='minus', quantidade=6, valorUnitario=27.33, proximo=null}


Nota: 4266
Data: 1946-09-14
Cliente: Oliveira
CPF: 70668613109
Endereco: Via Emanuel da Rocha, 80
Cidade: Duarte do Sul
Estado: SP
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='ab', quantidade=10, valorUnitario=64.96, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='itaque', quantidade=5, valorUnitario=55.69, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='corrupti', quantidade=10, valorUnitario=16.15, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='voluptas', quantidade=6, valorUnitario=41.0, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='saepe', quantidade=7, valorUnitario=24.51, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='nisi', quantidade=5, valorUnitario=85.37, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='eum', quantidade=9, valorUnitario=33.65, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='soluta', quantidade=5, valorUnitario=45.97, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='consectetur', quantidade=5, valorUnitario=55.37, proximo=null}


Nota: 2042
Data: 1946-10-06
Cliente: Cunha
CPF: 54710755501
Endereco: Vila de da Rosa, 2
Cidade: da Mata da Praia
Estado: RR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='nulla', quantidade=6, valorUnitario=39.38, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='voluptatibus', quantidade=3, valorUnitario=42.95, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='blanditiis', quantidade=10, valorUnitario=93.85, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='ducimus', quantidade=2, valorUnitario=86.87, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='cum', quantidade=8, valorUnitario=58.18, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='est', quantidade=10, valorUnitario=17.37, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='unde', quantidade=5, valorUnitario=77.02, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='deserunt', quantidade=8, valorUnitario=15.13, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='adipisci', quantidade=3, valorUnitario=72.61, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='natus', quantidade=6, valorUnitario=18.4, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='repellat', quantidade=10, valorUnitario=37.17, proximo=null}


Nota: 1109
Data: 2001-07-18
Cliente: da Rocha
CPF: 81181585369
Endereco: Travessa Ana L�via da Mota, 518
Cidade: Arag�o
Estado: RR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='fuga', quantidade=4, valorUnitario=40.88, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='praesentium', quantidade=4, valorUnitario=18.8, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='rerum', quantidade=1, valorUnitario=50.42, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='sunt', quantidade=9, valorUnitario=71.67, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='consequatur', quantidade=5, valorUnitario=45.37, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='cumque', quantidade=6, valorUnitario=82.51, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='dolorem', quantidade=5, valorUnitario=80.31, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='laborum', quantidade=2, valorUnitario=65.9, proximo=null}


Nota: 4368
Data: 2005-10-06
Cliente: Foga�a S.A.
CPF: 47362945023
Endereco: Recanto Isis Jesus, 89
Cidade: Caldeira
Estado: BA
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='voluptas', quantidade=1, valorUnitario=59.01, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='numquam', quantidade=3, valorUnitario=71.16, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='veritatis', quantidade=7, valorUnitario=28.35, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='nihil', quantidade=5, valorUnitario=72.29, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='ducimus', quantidade=8, valorUnitario=51.25, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='magni', quantidade=4, valorUnitario=30.57, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='placeat', quantidade=4, valorUnitario=97.08, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='officiis', quantidade=3, valorUnitario=66.87, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='sequi', quantidade=9, valorUnitario=35.31, proximo=null}


Nota: 4608
Data: 1959-07-13
Cliente: da Cunha Martins Ltda.
CPF: 71233335293
Endereco: Pra�a Oliveira
Cidade: Martins da Mata
Estado: PA
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='nobis', quantidade=4, valorUnitario=90.28, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='laudantium', quantidade=10, valorUnitario=98.78, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='molestias', quantidade=5, valorUnitario=11.96, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='quae', quantidade=7, valorUnitario=91.56, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='quo', quantidade=3, valorUnitario=96.51, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='deleniti', quantidade=8, valorUnitario=63.95, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='facere', quantidade=6, valorUnitario=91.37, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='quod', quantidade=10, valorUnitario=37.91, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='neque', quantidade=9, valorUnitario=93.36, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='voluptatem', quantidade=10, valorUnitario=37.69, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='aliquid', quantidade=5, valorUnitario=72.45, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='placeat', quantidade=7, valorUnitario=74.24, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='consequatur', quantidade=1, valorUnitario=93.82, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='ratione', quantidade=2, valorUnitario=41.21, proximo=null}


Nota: 5014
Data: 1981-08-26
Cliente: Foga�a Vieira S/A
CPF: 42167320966
Endereco: Campo de da Costa
Cidade: da Mata da Serra
Estado: PA
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='id', quantidade=3, valorUnitario=23.72, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='earum', quantidade=1, valorUnitario=74.99, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='fuga', quantidade=10, valorUnitario=10.49, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='aut', quantidade=1, valorUnitario=53.01, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='reprehenderit', quantidade=5, valorUnitario=78.31, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='aliquam', quantidade=4, valorUnitario=56.18, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='alias', quantidade=7, valorUnitario=41.43, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='alias', quantidade=9, valorUnitario=54.51, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='modi', quantidade=8, valorUnitario=77.26, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='rerum', quantidade=1, valorUnitario=32.27, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='ratione', quantidade=7, valorUnitario=59.85, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='odit', quantidade=9, valorUnitario=14.39, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='tenetur', quantidade=10, valorUnitario=23.32, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='officia', quantidade=2, valorUnitario=91.13, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='doloribus', quantidade=8, valorUnitario=89.01, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='numquam', quantidade=3, valorUnitario=35.03, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='aut', quantidade=2, valorUnitario=49.48, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='eos', quantidade=2, valorUnitario=81.72, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='ducimus', quantidade=7, valorUnitario=28.83, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='sunt', quantidade=4, valorUnitario=31.37, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='facilis', quantidade=4, valorUnitario=97.86, proximo=null}


Nota: 7522
Data: 2000-02-24
Cliente: Dias
CPF: 96220306819
Endereco: Travessa Souza, 90
Cidade: Duarte
Estado: SE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='libero', quantidade=6, valorUnitario=26.27, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='fuga', quantidade=8, valorUnitario=72.35, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='eos', quantidade=7, valorUnitario=85.45, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='cum', quantidade=1, valorUnitario=57.57, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='iste', quantidade=4, valorUnitario=74.89, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='perferendis', quantidade=6, valorUnitario=69.57, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='in', quantidade=3, valorUnitario=98.28, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='fugiat', quantidade=2, valorUnitario=35.08, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='iure', quantidade=5, valorUnitario=59.26, proximo=null}
